https://tiki.vn/cham-soc-co-the/c1592
gqqxymkixx_1639237244277,//tka.tiki.vn/pixel/pixel?data=djAwMffWVNhkdqIEHaCha2fknoUH63UVUM15YLFWhNjhcrcGJ7OXvrdDY17hJpUOshlPfhsNlfaCRULabb-Z63w6dJmpNr50k1U22Fhwi24dhecH2Berw83egMsc5cdBJsOw5UXyR6ZKJ450nMsH4hsahwN654BsJh9AYvmI3QYEkm9TFWRZE_9Erfye7AAJ06Ztx4uDDbQh2YTDK2SYJkZiV4EkOy_aCPkek_8ueuVHFea-aYjYdOvJ540y5P4jQBcgQaW9uHpGU5N9IBxrMKH8egb7zQlhDBRhWjEzWKFnoabq6yGTmVIRw6Oy217mp8Up3elhjleihWwL1Fy79VMGl0EOxIYeRyvDSS5Z0OlMzjH4r_GQq6i2-1CKBo0-0hWxoWTMq4dCTSKKXKIVWNB4s92O-ZFb5uTA-HayRlJ-TewsMGG_JJtwgbwkMwVinAEd5lx_8mkvw0uGUyyFhNMjhWJT3kv1azB4ZQuEhYvEsQtZri7Sf3gWvVVTkdqWos0jhzxPAAGUqq_ndgZg_rWRdH8C-VNHQpmMvpNs2sePiex-4euS0eYmzTelg6mF9u9v64HB8q0A5HwvAlJr0QmX3n4B_uJxQE5uIkCtTzuxYF2vmhGRT31Gn90W9GMEPUs2ewbui3S7bbRgBpPGUT4ppg6XvrIhlgQOlHS2CMOWY0uDiyPKdNvSiHdLiErQwXDBqS-2Q9oUnfdJ1pM6RXQK6uVOtRtRg7x8KPPsyViulvW5xIKsli3a7gvNgcCtAb_iSP3jqSLAPReen0agiFyGpkyaXIxs7rA5tA9rPwWUecjNIEETWBUTm5ykLaJukNqgcQ-83UVc4K1VFEYtMby0sf8KJYuW4Ns7Rnhmo-YaRU0bzdayCVuzAeC3anjLlUzTH2pQNTV3vwFq64xocndemXyjNzC7dARaoGUSisv8ZKr0ahMAVRUtdVUrt8AwLuUWC-BJwQ-qQiwEzz-9m2Bpy1xupmUSahQq2u6ex0IMg3jubuelPyJ5igAUJ05BiR3JHS-2Z4vQhRf7mmsKRCd0ebPHC_VWzKnVUV1jUDtclJ7L8Tm_t213ZkfKYSq73nZ38A&CLICK&reqid=rtf2r0u2iX&pos=1&redirect=https%3A%2F%2Ftiki.vn%2Fsua-tam-lifebuoy-850g-bao-ve-vuot-troi-10-giup-bao-ve-khoi-99-9-vi-khuan-va-ngan-ngua-vi-khuan-lay-lan-tren-da-tot-nhat-p460385.html%3Fspid%3D168811
hqhgfmnvxf_1639237244277,https://tiki.vn/sua-duong-the-350ml-vaseline-duong-am-sang-da-chong-nang-spf24pa-sun-pollution-protection-bao-ve-da-toi-4h-voi-spf-24-pa-p2079711.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.2080303&itm_medium=CPC&itm_source=tiki-reco&spid=2080303
tgxuusugfm_1639237244277,//tka.tiki.vn/pixel/pixel?data=djAwMVQEy2K_jpnWGocemXZ8FU3_LRwHvXrFOzXT8ufeILU8qXnw2EGgH-aXrHnXMyXaheJvW69Vjzek3P8pn9m8JfdL5DNza5zqKBNhIwarPO7wsAGUTl0Nrnk94tGuc2gVS-y0oDrl5klDr2p-3ejrUQJ_ZQii7Lv7gwwBX-X9i0pkDbthkWiQoFiRjmqpTivu1t17IMYqZlDG5GLf8VN3B2oWrF5TSQshaA_hTSNh9KkMjazZLXKBK0skgtvGr0hF8-zwF5Hzk23sZmS1bhiXgNtKz0BNvF7NMex4FnC7UPR_A6p03cI7AfsrlUXxVwBgXYkw4PV7ATHXzXtYJYeMKB7rnDCaS_W8db1EvqC8P1_oP-4W7wRn_Erzor3evaGx16YGc359cOai8Umk6mQXFaqOf3Ryq7uYwIz4Orrp490yqahz_-MfzuTSa26VRz7JO7hLHf0lNSPSujXBWsirfeIXqcK8fBH3qT78eOPw-czaVlrRR9fNsObbq50om3K282Msw2RpsndbHkL4tg2bP1geK3J_LdDnaj-B3_aj2dm45KLkguEp-sbb-TzV6g4Oa5CiKVJ5j-VBmhEUypHGw88XfcUjvx9TSg0_u1g7bWWAssQp0tnWmJZ_5oTN1l_2XjIOCPhVSt3SQGHFvTY7wca0LIWX-CXmi1DZJcBXrrrQFOLCHZq2Yr0dSP9myxNY6tSpYS5EgZoc1VGHYMKek1_Fbur3Pjdam90kCwIKhHSZQafiH9JKUwkBmn_oDmILHmrD-ZyGYVem7CnKeopUmiPK_MDrqq10UKLuZtdJkGjvN8YWQrK-1pbwa5H9cxwW5cd4kciC-IYksCtQHaXStskUi4zn6Hl5To0P6Y-f9NlxBLJETSl4_CtD2_WkYc0bI1FCY90nwbOTPwhlvzUWl3SoR0on_SCLfK7S6FR850oQVkoaZoLORX0Kjh9NJllHIEoH3Uo43mhGB78VrwaXf233w51t5MikNyaQ88yrdfFG23KfMSof4n0UEfz0abFHJbns8nl8y-DWBYqJSdo1UGTSn-D8nbCbNEolcC8Aif-c9yH6Duw41Bu1bNaIlDCPPRqu&CLICK&reqid=rtf2r0u2iX&pos=13&redirect=https%3A%2F%2Ftiki.vn%2Fcombo-dau-goi-va-sua-tam-romano-classic-co-dien-lich-lam-650gr-chai-p58565920.html%3Fspid%3D58565921
dpecqokhpb_1639237244277,https://tiki.vn/combo-sua-tam-l-amont-en-provence-cherry-blossom-shower-gel-huong-hoa-anh-dao-hoa-hong-500ml-chai-p1347157.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.1347159&itm_medium=CPC&itm_source=tiki-reco&spid=1347159
ugydhjuucd_1639237244277,https://tiki.vn/bo-doi-cham-soc-phuc-hoi-da-sua-duong-the-duong-trang-nivea-ban-ngay-giup-phuc-hoi-chong-nang-spf30-350ml-88311-sua-duong-the-duong-trang-nivea-giup-phuc-hoi-san-da-ban-dem-400ml-88126-p55118759.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.55118760&itm_medium=CPC&itm_source=tiki-reco&spid=55118760
twhremlwuu_1639237244277,https://tiki.vn/serum-chong-nang-co-the-320ml-vaseline-duong-am-sang-da-chong-nang-spf50-pa-sun-pollution-protection-bao-ve-da-suot-8h-voi-spf50-pa-da-sang-rang-ro-voi-tinh-chat-niacinamide-ket-hop-voi-vitamin-c-e-p92702781.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.92702783&itm_medium=CPC&itm_source=tiki-reco&spid=92702783
gwnujahlen_1639237244277,//tka.tiki.vn/pixel/pixel?data=djAwMR8C4je_hTDX_aStZGVPM8GNDwABZSriTnqP92UXnNgD3cHZi1aTaYZbkuEfvvMtSatVMKlVyjj6wPXVV-zUMowOoX5tCnppzPFkxjeUQ2n4V8oVhFGSRjDHT6ZnV8UJbFZBNJa4qoxlq-te-KuG8fBRfb4YuzucFfVuhQ5ddTMdMTIj6I7BP8QF82XV8FvGhWXM4N6HdouamXq4ruJo0TvAX4TAs359ADV2FvQdjP1OspeCTm51xIbNvHj65Z19evLR2i2g1rnlqupYEubBn1LK3mRS4BGuRs-vYG-gr8l0gNKujn8BIbcLDm6-lmois1z7yIKQ4mrRD1btYNNBgxPdNxh2WVnv-hzF15lFDpYcHSWdmPp_ZhlcErXHP0n9m8EkCDkr6HUvXmTmDluoBCsYUCcLLz78fzNbvcygdX5Hgtz8bsOHyn0Ah6YhzDqfCq8qWU7g1Pp6pYg7B43CpdDdu7OmzjM4QNZc58oMrt8GS15Nf18lGXqv5IYEGLKslSdTOTiz1qHw0TKLJaXOcLK0BnGYiE2XBbu3QNvhNseg5mWJ6KjnzGceL1M8VeDeb9uhrO-RZlwc3YOau2pNBGsGzD0E89rUTJf4euhUrUPEB6kPvJHs-s4NnPREkzgP9Szqn33rBf4FQ4t_wgqdilIIdiCkQVKhhgSe9Sp4PdFelQjjDjQwt5hv311a-f2-3yANeHgfqGjgHJC0U218Fs9lYXkELWDY9K48naX8khFNlJ9aVwtK6U4bl1QhrLRfx8QxlEMJ2tdotEo73VUMSuqKkyFz5BsX6ogF42pqS7_346umJB43ZsvcCAxSK-LKc_ppk8nZHmipyarW1D0IX2u33seJ_KYdkqsPlovpQKAoSOk7VOZP4wk1d3XhPXjYC-xECdKgRgbZoTj4EALu54NJKqFKyCbfc9B3z3mXxmotqvVNi4uagaM9zRNZDsmQBFPrS_rcihDRXZ0O4rJtZMMsKCcvtUOeadBhC9jDcAeMHEfJqx9F_rjZwOJwZhwzqk_mfq9VRiDoF_82tkZQOHm5ZYI6Io217_4l7l9D9YmQaMAnC5sagEkzFxY&CLICK&reqid=rtf2r0u2iX&pos=17&redirect=https%3A%2F%2Ftiki.vn%2Fserum-triet-long-vinh-vien-an-toan-khong-dau-rat-lam-mem-min-da-p109958557.html%3Fspid%3D109958561
dgwlrlsiot_1639237244277,https://tiki.vn/combo-sua-tam-duong-am-senke-perfect-whip-500ml-va-sua-rua-mat-sach-am-min-tu-nhien-voi-bot-to-tam-trang-perfect-whip-120g-p43341166.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.43341167&itm_medium=CPC&itm_source=tiki-reco&spid=43341167
uhmdbnfcve_1639237244277,https://tiki.vn/sua-tam-lifebuoy-850g-cham-soc-da-duong-am-mem-min-giup-bao-ve-khoi-99-9-vi-khuan-va-ngan-ngua-vi-khuan-lay-lan-tren-da-p460386.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.168812&itm_medium=CPC&itm_source=tiki-reco&spid=168812
lapkfeyyrk_1639237244277,https://tiki.vn/sua-duong-the-350ml-vaseline-duong-am-sang-da-perfect-youth-phuc-hop-pro-retinol-kich-thich-san-sinh-collagen-hoat-chat-aha-cai-thiet-nep-nhan-p460765.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.169240&itm_medium=CPC&itm_source=tiki-reco&spid=169240
ggbtoabras_1639237244277,//tka.tiki.vn/pixel/pixel?data=djAwMZyDRfWNoBkY_CzDEoHBs8AjPgLtozfyHZtH7LWgMJf9ZSQEZIlWw22TOThhS8pCsjKfudgytS3nRMWIzQIauD8qZxTTR6cL3krE3kasulPFctjfDjaqdi_ircz8fYB-9RQ8HRLc4BlzuvfOT5ox8APrMhB78SnFG-SpViVj0FvyynMd5L7IX-CaAhLSD6yh2FRuRKH4H0pUVTf-3DNksEXFZ16UKFoi38gqjEyRLi2JTfrkv6fNiI9fSu1xn_HBy0rb8zbCpdxswe6x3lQXFmkHeZtjmWm7uEZfBe_kloIVDe6N8UGwX_yWWGwqNYt69BGQ85DU_KmssuFLCUMJ-_ek7MalmrhipYK1oVMyZg-qj3s8XkMOsFGI4ryu074AR44Ol3cDQTOC0QEGFSmgt2_qc3gvp1lXIv061WvRx0GTgF1etfx4xX3kCYmX0_z5pYoKglN2pdSx2-6A7_mqgA6-UEBoC50hlz67pc6n6eIHKAwIT8LTaZ_EUZJo7R-3s3_JGTJ96RccTZLuV5-x9PDwC79CcIMOB1oSplceVuyyMPC5gUqlWA7VmmkwNUHltGOWbIWE_54-Is-XGxcS12D5tOyAgUAVRmBj5n9MUdEooGhIa1NpRTkU-PQPM1Ak_6WwNYe1qsxoSBgfjVxrxf9PM6ZDAB1F3nX8_Uu3WjI0O5bdrvBBU5Scp2AkgYV9qJEXLz5zowlVv7ADhnyv1uuOrJn7CidzRjomsevOMvl2Fnj2lEyPrZxRKSce5UxM6Zary_umi93RYQeEAkzBBuwn9X_5iXkuoTJLVl2hUUElFKmbWa-IAqSg7-aOSwRV0ysf-votbDtjvz6GpAlNT-caSbhG1OV86yX6MCDAS75vFrSM23nd1xup3bHELhLn46N-Bn_RQ03l5b1FICSIuzzbaFdDrYqRwTfhvZ3g31YnYA4gZ5pJdwYDY0KIxShiq0Exe89MpVvSRPhQGA_uYy5X0DU6f9LGDO_jveuLV3yQBHydbpKOZTA-5PtOsZGfXynaq6pKwRMbdM_QiiBziZH1cUxsvswrLyB-ECfn0buaf7TIhvC6xQ66rjA&CLICK&reqid=rtf2r0u2iX&pos=21&redirect=https%3A%2F%2Ftiki.vn%2Fbo-tam-trang-body-trueskin-dang-voi-nhan-1-chai-u-trang-100ml-1-chai-duong-trang-100ml-dang-lotion-p36158810.html%3Fspid%3D36158811
xdaekimjsx_1639237244277,https://tiki.vn/dung-dich-sat-khuan-tay-nhanh-on1-can-5-lit-p108562993.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.108562994&itm_medium=CPC&itm_source=tiki-reco&spid=108562994
jfisosvafw_1639237244277,https://tiki.vn/nuoc-rua-tay-500g-lifebuoy-sua-duong-am-bao-ve-khoi-99-9-vi-khuan-gay-benh-va-duong-am-tay-cham-soc-da-ngan-ngua-vi-khuan-lay-lan-tren-da-voi-ion-bac-ho-tro-cung-de-khang-da-tu-nhien-p460403.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.168831&itm_medium=CPC&itm_source=tiki-reco&spid=168831
pvuncywmjt_1639237244277,https://tiki.vn/nuoc-rua-tay-lifebuoy-matcha-lo-hoi-500g-chiet-xuat-tu-thien-nhien-giup-sach-khuan-va-can-bang-do-ph-tren-da-p24457193.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.24457194&itm_medium=CPC&itm_source=tiki-reco&spid=24457194
aynwicyrpl_1639237244277,//tka.tiki.vn/pixel/pixel?data=djAwMaZaju6fz6eEzD3_aRW7sNnpqWaDnAk-YwXhpRzbxpJcxvTOJaNlGm0aHn0irmsVXNXpOy8_NiJA9GkWuUCKz1fk8Hboc7Rl8zgk0ZLB8pxXNkZZx9FBRc3uPDJme9R5Ua_JGoJaGCEqx4mLu2jLbPsUe9V1CaKJpVOUSFygX5fQg2VmAY8MoRQ6EMsB7giMSeYt7mg6PDKe69pmyHmBh7z8vl3OoYSpTgBSr3_a219xxf91XZH1-n-4x8RNCym2a1i6wQthonkGqlV9I_yFuNvEtDG24gEZ-GaYGfp1k5VG4me0_CvDMGh_vduukovoM2-HiJVG7g0FoZQtIOefwVeV3FeHgKSRcepH-6VrshfhtjineAUymhHCj4Azep9JGrzOgKrwXZSImRSMmDkzUPuN3bJbp0HXMZYp3nnIhfnzLyJDbGpzP7ch2hLmNatcIT5y60w3Od_1KUOIWb7v4M8_PtKFOhpMn8gy0kjBEa50V4NBAyILJwT6SMFQ3lP9wk_fiVA9PRCcTFrcT5Vh-mJ1EkwRP_O_KaTUi9EiIPijWIDqPEXqevpXdUx7ynZnGZy0tSRfbJ5QgBSBKmGs5xy84tIKZH_YDbe7CXbospGNtL19SP4Y81X6EH5Dfnk4HMKvW0fjzchcPsRyWtvntBcwQyTsOMMM3QNFJhcw7e8NpcN5slkA7PobJ3376TReAhd7oc46-DxM-UmSCKf7B3hbGXPt501wuPgAKw11jxBrRv5WLYQpbkohQ-WL9QW7VU90udIsdY2e2Na0IQjd7JaVt6YsKA_xK1ayaToZRoiP4zSZ97EffmqGdK3xur0e_gYgxOFUzOjXuE6zOjjCG2n792XvS6Z3QE1BqpX0WGrv1kLdOmA4_Z6Wv57N0WGZogUZrnFq-fDdwF0EWY8pL73KV7rLtA-ZhqzxAgveFRm1k0FsjvGs6v8v-E_ank_wbB9T4mTe02AmYgHPOQ3tGaK9SrAUfvga65so6ha0HifwvhtfqlSGfAMunWS0WZ-5L7q72dPMltOLuV_Pzr0PHIuApfExzlqVKEs2aCvC2gG-b0F8nmTIRLNQDsH_xjJ6Vg8UJkU&CLICK&reqid=rtf2r0u2iX&pos=25&redirect=https%3A%2F%2Ftiki.vn%2Fsua-tam-lifebuoy-1100g-bao-ve-vuot-troi-10-giup-bao-ve-khoi-99-9-vi-khuan-va-ngan-ngua-vi-khuan-lay-lan-tren-da-tot-nhat-p24457466.html%3Fspid%3D24457467
nwqwodlviy_1639237244277,https://tiki.vn/bo-doi-sua-duong-the-trang-da-nivea-ban-dem-400ml-88126-p72096021.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.72096022&itm_medium=CPC&itm_source=tiki-reco&spid=72096022
vngobdodda_1639237244277,https://tiki.vn/sua-tam-duong-the-900g-dove-duong-am-sang-min-gentle-exfoliating-voi-1-4-kem-duong-da-mat-p460373.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.168799&itm_medium=CPC&itm_source=tiki-reco&spid=168799
